"","GSPC.Adjusted","time"
"207",5.26237927010832,1985.52328767123
"208",5.26419161560365,1985.52602739726
"209",5.26123836349549,1985.53424657534
"210",5.2715626343748,1985.53698630137
"211",5.27632731798941,1985.5397260274
"212",5.26981503179814,1985.54246575342
"213",5.27366602873085,1985.54520547945
"214",5.26966068817037,1985.55342465753
"215",5.26035587584129,1985.55616438356
"216",5.25530548639425,1985.55890410959
"217",5.25780781279641,1985.56164383562
"218",5.25957650704657,1985.56438356164
"219",5.24491662146649,1985.57260273973
"220",5.24665554636846,1985.57534246575
"221",5.2518544816621,1985.57808219178
"222",5.2580681298457,1985.58082191781
"223",5.2547833436344,1985.58356164384
"224",5.25028189127928,1985.59178082192
"225",5.2360695158206,1985.59452054795
"226",5.23473834760764,1985.59726027397
"227",5.24148241391828,1985.6
"228",5.23814268068274,1985.60273972603
"229",5.23447196514747,1985.61095890411
"230",5.23271162546713,1985.61369863014
"231",5.23329875151717,1985.61643835616
"232",5.2324979988099,1985.61917808219
"233",5.22628419588894,1985.62191780822
"234",5.22778762718442,1985.6301369863
"235",5.23686741486559,1985.63287671233
"236",5.24259323892179,1985.63561643836
"237",5.23303190518673,1985.63835616438
"238",5.23201728410533,1985.64109589041
"239",5.23276498763031,1985.64931506849
"240",5.23697376820491,1985.65205479452
"241",5.24084714998502,1985.65479452055
"242",5.24137653903447,1985.65753424658
"243",5.23978745086455,1985.6602739726
"244",5.23596314608785,1985.67123287671
"245",5.23308524492525,1985.67397260274
"246",5.23255144713195,1985.67671232877
"247",5.23771777098094,1985.67945205479
"248",5.23777086668,1985.68767123288
"249",5.23057368235879,1985.6904109589
"250",5.2205179686891,1985.69315068493
"251",5.21324956504588,1985.69589041096
"252",5.20899425045651,1985.69863013699
"253",5.20883022738683,1985.70684931507
"254",5.20048401171317,1985.7095890411
"255",5.20241204818389,1985.71232876712
"256",5.21161502725588,1985.71506849315
"257",5.20428139110043,1985.71780821918
"258",5.21656488095359,1985.72602739726
"259",5.20740746380894,1985.72876712329
"260",5.19661683386274,1985.73150684932
"261",5.20009792042941,1985.73424657534
"262",5.20444616192215,1985.74520547945
"263",5.22073416971318,1985.74794520548
"264",5.21526178054469,1985.75068493151
"265",5.21689037327648,1985.75342465753
"266",5.21068762204498,1985.75616438356
"267",5.20329211864676,1985.76438356164
"268",5.20329211864676,1985.76712328767
"269",5.20685977797461,1985.7698630137
"270",5.208283238373,1985.77260273973
"271",5.21645633464119,1985.77534246575
"272",5.22773391826422,1985.78356164384
"273",5.22617669951842,1985.78630136986
"274",5.2363355529133,1985.78904109589
"275",5.23463183617705,1985.79178082192
"276",5.23132246029861,1985.79452054795
"277",5.23089472767177,1985.80273972603
"278",5.23665466892981,1985.80547945205
"279",5.24222307103918,1985.80821917808
"280",5.23909800688807,1985.81095890411
"281",5.23388552771971,1985.81369863014
"282",5.23516452491303,1985.82191780822
"283",5.24296318527766,1985.82465753425
"284",5.24739246219128,1985.82739726027
"285",5.24607629157939,1985.8301369863
"286",5.25504444909346,1985.83287671233
"287",5.25358147270664,1985.84109589041
"288",5.25942057492651,1985.84383561644
"289",5.26144586583314,1985.84657534247
"290",5.26071931017487,1985.84931506849
"291",5.26641382269712,1985.85205479452
"292",5.2846240343471,1985.8602739726
"293",5.28867099959316,1985.86301369863
"294",5.28371124460007,1985.86575342466
"295",5.2936062767707,1985.86849315069
"296",5.28882243703394,1985.87123287671
"297",5.29184651064494,1985.87945205479
"298",5.29164514671303,1985.88219178082
"299",5.29325459733246,1985.88493150685
"300",5.30534265134478,1985.88767123288
"301",5.3058886518935,1985.8904109589
"302",5.30006586702974,1985.89863013699
"303",5.30166175783181,1985.90136986301
"304",5.31093736334306,1985.90410958904
"305",5.30910891773357,1985.9095890411
"306",5.3006147605164,1985.91780821918
"307",5.30260815294378,1985.92054794521
"308",5.31924679014331,1985.92328767123
"309",5.31753160999607,1985.92602739726
"310",5.31315674137643,1985.92876712329
"311",5.31934473374011,1985.93698630137
"312",5.32002992856108,1985.9397260274
"313",5.32937988230571,1985.94246575342
"314",5.33141357468832,1985.94520547945
"315",5.34682178513418,1985.94794520548
"316",5.3566806287111,1985.95616438356
"317",5.35019795994176,1985.95890410959
"318",5.34620234973618,1985.96164383562
"319",5.34720278332365,1985.96438356164
"320",5.35157374232984,1985.96712328767
"321",5.34027474987042,1985.97534246575
"322",5.33339488833308,1985.97808219178
"323",5.33585394118199,1985.98356164384
"324",5.34524866600323,1985.98630136986
"325",5.35034036138944,1985.99452054795
"326",5.35318426325582,1985.99726027397
"327",5.34515322230019,1986.00273972603
"328",5.35128927502431,1986.00547945205
"329",5.35019795994176,1986.01369863014
"330",5.36504101262275,1986.01643835616
"331",5.33739384333822,1986.01917808219
"332",5.32841001170698,1986.02191780822
"333",5.32768200916512,1986.02465753425
"334",5.3313652254317,1986.03287671233
"335",5.33097814394825,1986.03561643836
