"","A","B","C","loss","t_c","m","omega","phi"
"28",8.6,-0.7,0.01,6.96513974578779,2000.5295962926,0.58423798661679,11.5157723128796,3.07361661288056
"29",8.7,-0.9,0.01,7.0184447324658,2000.37287896009,0.456387654381494,6.44959478852494,2.38545774036227
"30",8.6,-0.9,0.03,7.16663255130531,2000.12012364163,0.417742525693029,10.5225491096887,0.232224287869907
"31",8.4,-0.7,0.01,7.24638084686966,2000.0938141522,0.536890839568029,6.68312694124567,1.98518545726645
"32",8.6,-0.7,0.02,7.25199877702779,2000.59881297934,0.577912006154656,10.8440554938279,2.39832382740263
"33",8.6,-0.9,0.01,7.31775481786129,2000.04845898838,0.430276807490736,9.37747461267281,0.0401624733548903
"34",8.6,-0.9,0.02,7.42623346294828,2000.13569460241,0.442207734410962,7.97189826894707,5.15607567742701
"35",8.4,-0.7,0.05,7.50488360532133,2000.02546607709,0.536725370648007,8.98707676011448,5.18969073803303
"36",8.6,-0.8,0.04,7.54713937859745,2000.27700267707,0.500946360205611,8.31349781524235,5.51789603460958
"37",8.4,-0.7,0.03,7.54894118697402,2000.11460052375,0.516681984874109,8.95982996750778,0.565471552331333
"38",8.7,-0.7,0.02,7.65430975414125,2000.78771861245,0.589732082777967,7.31657254897679,2.19633776072172
"39",8.7,-0.9,0.05,7.77480105479404,2000.4047519809,0.45186504436036,9.22878217887289,0.575749057032561
"40",8.7,-0.9,0.03,7.81255169972301,2000.48002726544,0.439994772461553,9.87852504313923,1.28425852882357
"41",8.5,-0.8,0.05,7.84387422998236,2000.05146417307,0.474236014050742,9.11016614665277,4.93614353774966
"42",8.4,-0.6,0.04,7.8548552423699,2000.3424881643,0.58566445534428,10.0004834973176,1.63867712544167
"43",8.5,-0.8,0.04,7.86389792788681,2000.13225493943,0.447591432090849,12.9077972365776,5.06444907266638
"44",8.6,-0.8,0.05,7.95267148663478,2000.19899254702,0.527409668235729,8.82821816167173,0.116734061863188
"45",8.6,-0.9,0.05,8.08931552346105,2000.04766262996,0.44446528221791,9.87450628591857,0.330389743651357
"46",8.7,-0.8,0.05,8.13316356633241,2000.42225243049,0.541313124789546,9.24024576360049,1.10867629190339
"47",8.7,-0.7,0.05,8.88703811111435,2000.81869519539,0.572891955481221,12.1706073557337,5.68288052138236
"48",8.3,-0.6,0.05,8.93014384110647,2000.0788492502,0.566699093983819,11.576041143892,3.10338655691823
"49",8.5,-0.9,0.03,9.16116508460022,2000.01564931922,0.384695509293427,9.2321404016111,5.74482008762343
"50",8.3,-0.7,0.03,9.22179110186091,1999.99185814047,0.469425419314454,6.3356907608298,0.0198342060142931
"51",8.4,-0.8,0.03,9.50420129682708,2000.01102792819,0.42533834601442,11.9210431143098,2.94162453440069
"52",8.6,-0.7,0.05,9.82748892049267,2000.76349475474,0.533159665515025,11.7135322847171,4.45307954376867
