"","price","t"
"72",9.13808150052001,1995.38904109589
"73",9.13326494535828,1995.39178082192
"74",9.14746442628713,1995.39452054795
"75",9.1409045661583,1995.39726027397
"76",9.13951012014646,1995.40547945205
"77",9.1318705721759,1995.40821917808
"78",9.14925193415748,1995.41095890411
"79",9.16531164519805,1995.41369863014
"80",9.16531164519805,1995.41643835616
"81",9.16643032171183,1995.42465753425
"82",9.15881545129165,1995.42739726027
"83",9.14661214741965,1995.4301369863
"84",9.13699516476638,1995.43287671233
"85",9.13427968317322,1995.43561643836
"86",9.11838954322827,1995.44383561644
"87",9.11638130046384,1995.44657534247
"88",9.1447132377143,1995.44931506849
"89",9.1336752870407,1995.45205479452
"90",9.13927392354232,1995.45479452055
"91",9.13927392354232,1995.46301369863
"92",9.13547675077623,1995.46575342466
"93",9.13169753847975,1995.46849315068
"94",9.12249228140299,1995.47123287671
"95",9.12960746853067,1995.47397260274
"96",9.12710003620978,1995.48219178082
"97",9.12690441373415,1995.48493150685
"98",9.12166219475561,1995.48767123288
"99",9.12696959004374,1995.4904109589
"100",9.12766503530727,1995.49315068493
"101",9.12021872984997,1995.50136986301
"102",9.12505477769382,1995.50410958904
"103",9.14924124187975,1995.50684931507
"104",9.14600453866938,1995.5095890411
"105",9.17287729299859,1995.51232876712
"106",9.18271220485871,1995.52054794521
"107",9.17678358844734,1995.52328767123
"108",9.17363485240592,1995.52602739726
"109",9.18424281298816,1995.52876712329
"110",9.18276360420595,1995.53150684932
"111",9.17305378719017,1995.5397260274
"112",9.17128764471248,1995.54246575342
"113",9.15047362944043,1995.54520547945
"114",9.15093003333818,1995.54794520548
"115",9.14954950706088,1995.55068493151
"116",9.13647852337773,1995.55890410959
"117",9.14410436922488,1995.56164383562
"118",9.14366623870819,1995.56438356164
"119",9.14433942788592,1995.56712328767
"120",9.15394991911987,1995.5698630137
"121",9.15412978550004,1995.57808219178
"122",9.14689989363557,1995.58082191781
"123",9.14953881796442,1995.58356164384
"124",9.14630307933595,1995.58630136986
"125",9.14449964920865,1995.58904109589
"126",9.13974626108225,1995.59726027397
"127",9.13817817687758,1995.6
"128",9.13795247909908,1995.60273972603
"129",9.12070004512415,1995.60547945205
"130",9.10574627265742,1995.60821917808
"131",9.09653315034894,1995.61643835616
"132",9.09731721814968,1995.61917808219
"133",9.10332288529978,1995.62191780822
"134",9.0934357223633,1995.62465753425
"135",9.09333451230279,1995.62739726027
"136",9.09386273391749,1995.63561643836
"137",9.09909593495391,1995.63835616438
"138",9.11960566570002,1995.64109589041
"139",9.11143672193451,1995.64383561644
"140",9.11387356654825,1995.64657534247
"141",9.11387356654825,1995.65479452055
"142",9.12182609066414,1995.65753424658
"143",9.12665439008995,1995.6602739726
"144",9.12477163290207,1995.66301369863
"145",9.12657825587085,1995.66575342466
"146",9.13270310224903,1995.67397260274
"147",9.12944484311234,1995.67671232877
"148",9.12638253128663,1995.67945205479
"149",9.13550906135318,1995.68219178082
"150",9.14774132297936,1995.68493150685
"151",9.15260532132494,1995.69315068493
"152",9.15216023924155,1995.69589041096
"153",9.16757903888311,1995.69863013699
"154",9.17782747040363,1995.70136986301
"155",9.18987236324486,1995.70410958904
"156",9.18708194037892,1995.71232876712
"157",9.17430892703216,1995.71506849315
"158",9.17274234156086,1995.71780821918
"159",9.16286082809365,1995.72054794521
"160",9.16344794701507,1995.72328767123
"161",9.15882604168831,1995.73150684932
"162",9.16777725894257,1995.73424657534
"163",9.17477532805036,1995.73698630137
"164",9.16958083477626,1995.7397260274
"165",9.17432968090478,1995.74246575342
"166",9.18245516848665,1995.75068493151
"167",9.19069873172089,1995.75342465753
"168",9.20432229965062,1995.75616438356
"169",9.19907717969747,1995.75890410959
"170",9.19765023075901,1995.76164383562
"171",9.19658625538502,1995.7698630137
"172",9.18306170851433,1995.77260273973
"173",9.17316791904101,1995.77534246575
"174",9.17834386066172,1995.77808219178
"175",9.19865231245174,1995.78082191781
"176",9.21126992031223,1995.78904109589
"177",9.21362501073918,1995.79178082192
"178",9.2077069270018,1995.79452054795
"179",9.20849863792473,1995.79726027397
"180",9.19980508976732,1995.8
"181",9.19831839674886,1995.80821917808
"182",9.18765501349022,1995.81095890411
"183",9.19432273268497,1995.81369863014
"184",9.18753223265017,1995.81643835616
"185",9.17789980134088,1995.81917808219
"186",9.17703178835674,1995.82739726027
"187",9.18834017166626,1995.8301369863
"188",9.18834017166626,1995.83287671233
"189",9.18496106374182,1995.83561643836
"190",9.19581537357431,1995.83835616438
"191",9.18359586561338,1995.84657534247
"192",9.18321584475461,1995.84931506849
"193",9.16560447813479,1995.85205479452
"194",9.15881545129165,1995.85479452055
"195",9.14973016659958,1995.85753424658
"196",9.14688928017296,1995.86575342466
"197",9.14925193415748,1995.86849315069
"198",9.15179986841951,1995.87123287671
"199",9.1450229016698,1995.87397260274
"200",9.13646779883702,1995.87671232877
"201",9.14568455233274,1995.88493150685
"202",9.15399217665584,1995.88767123288
"203",9.15921544330907,1995.8904109589
"204",9.15964691817461,1995.89315068493
"205",9.15786741416452,1995.89589041096
"206",9.16155974881623,1995.90410958904
"207",9.17199445579643,1995.90684931507
"208",9.17131881870925,1995.9095890411
"209",9.19149386755881,1995.91232876712
"210",9.19650506487499,1995.91506849315
"211",9.20438262066829,1995.92328767123
"212",9.20787738040112,1995.92602739726
"213",9.20017895833761,1995.92876712329
"214",9.19664704484418,1995.93150684932
"215",9.19660645288084,1995.93424657534
"216",9.19372308597949,1995.94246575342
"217",9.2030941619954,1995.94520547945
"218",9.20239896138178,1995.94794520548
"219",9.20158211063075,1995.95068493151
"220",9.19610961284195,1995.95342465753
"221",9.19081086749657,1995.96164383562
"222",9.18048926729144,1995.96438356164
"223",9.19805525712585,1995.96712328767
"224",9.20105737891261,1995.9698630137
"225",9.20353730298956,1995.97260273973
"226",9.20353730298956,1995.98082191781
"227",9.20353730298956,1995.98356164384
"228",9.20885929522329,1995.98630136986
"229",9.21016037527775,1995.98904109589
"230",9.2176536040855,1995.99178082192
"231",9.2176536040855,1996
"232",9.23062331439278,1996.00273224044
"233",9.24931109147981,1996.00546448087
"234",9.26614401656945,1996.00819672131
"235",9.26197414553912,1996.01092896175
"236",9.25595408656705,1996.01912568306
"237",9.25217307427921,1996.0218579235
"238",9.24034563851829,1996.02459016393
"239",9.25242235365912,1996.02732240437
"240",9.26293282209535,1996.03005464481
"241",9.2718587119546,1996.03825136612
"242",9.27530382110032,1996.04098360656
"243",9.26802418490874,1996.04371584699
"244",9.26260069863727,1996.04644808743
"245",9.28397176570587,1996.04918032787
"246",9.30157861861083,1996.05737704918
"247",9.30175207120681,1996.06010928962
"248",9.30202582630234,1996.06284153005
"249",9.31497959237312,1996.06557377049
"250",9.31577192030113,1996.06830601093
"251",9.31099985507536,1996.07650273224
"252",9.32380297688698,1996.07923497268
"253",9.33782730064167,1996.08196721311
"254",9.33810012361619,1996.08469945355
"255",9.347437932471,1996.08743169399
"256",9.3487187149233,1996.0956284153
"257",9.34061399804953,1996.09836065574
"258",9.34036809971643,1996.10109289617
"259",9.33536819445126,1996.10382513661
"260",9.3334690767164,1996.10655737705
"261",9.32870986754244,1996.11475409836
"262",9.32368693167701,1996.1174863388
"263",9.33824974059821,1996.12021857923
"264",9.34764711193748,1996.12295081967
"265",9.35832924968963,1996.12568306011
"266",9.35832924968963,1996.13387978142
"267",9.35832924968963,1996.13661202186
"268",9.35832924968963,1996.1393442623
"269",9.33595929340034,1996.14207650273
"270",9.34052620867676,1996.14480874317
"271",9.32459723273433,1996.15300546448
"272",9.3234011642602,1996.15573770492
"273",9.32942923866399,1996.15846994536
"274",9.31701304393028,1996.16120218579
"275",9.3232136313604,1996.16393442623
"276",9.32848775094037,1996.17213114754
"277",9.34610298935391,1996.17486338798
"278",9.33949848279135,1996.17759562842
"279",9.32317786523955,1996.18032786885
"280",9.32525706403634,1996.18306010929
"281",9.24932067161707,1996.1912568306
"282",9.26884510134875,1996.19398907104
"283",9.23498420288894,1996.19672131148
"284",9.25452947270659,1996.19945355191
"285",9.26460122166769,1996.20218579235
"286",9.26873189569577,1996.21038251366
"287",9.29472747523635,1996.2131147541
"288",9.29067534462846,1996.21584699454
"289",9.30819277214369,1996.21857923497
"290",9.3080749011239,1996.22131147541
"291",9.31576286816318,1996.22950819672
"292",9.30424046716923,1996.23224043716
"293",9.3116868067904,1996.2349726776
"294",9.30842847242005,1996.23770491803
"295",9.30175207120681,1996.24043715847
"296",9.29897374827177,1996.24863387978
"297",9.31871031955776,1996.25136612022
"298",9.31828857187936,1996.25409836066
"299",9.31828857187936,1996.25683060109
"300",9.31828857187936,1996.25956284153
"301",9.31828857187936,1996.26775956284
"302",9.31536686704534,1996.27049180328
"303",9.31268029504405,1996.27322404372
"304",9.2958389026824,1996.27595628415
"305",9.29190190764631,1996.27868852459
"306",9.30105816918799,1996.2868852459
"307",9.30864606076031,1996.28961748634
"308",9.30225389831529,1996.29234972678
"309",9.29737089757414,1996.29508196721
"310",9.28901291062748,1996.29781420765
"311",9.29743507882712,1996.30601092896
"312",9.29551753197618,1996.3087431694
"313",9.29639881294147,1996.31147540984
"314",9.28297729898049,1996.31420765027
"315",9.28105973402023,1996.31693989071
"316",9.29061072804355,1996.32513661202
"317",9.30241806017709,1996.32786885246
"318",9.29716006392874,1996.3306010929
"319",9.29925746777133,1996.33333333333
"320",9.28119020311251,1996.33606557377
"321",9.27776534829097,1996.34426229508
"322",9.27820462501287,1996.34699453552
"323",9.27024000681777,1996.34972677596
"324",9.26605886073253,1996.35245901639
"325",9.26839229382449,1996.35519125683
"326",9.28228887128877,1996.36338797814
"327",9.28895748467961,1996.36612021858
"328",9.29319142225387,1996.36885245902
"329",9.29038926956902,1996.37158469945
"330",9.28886504102729,1996.37431693989
"331",9.30452260761787,1996.3825136612
"332",9.31369085131383,1996.38524590164
"333",9.31314961836249,1996.38797814208
"334",9.30844662140473,1996.39071038251
"335",9.30739450248682,1996.39344262295
"336",9.31305039573162,1996.40163934426
"337",9.31533081916712,1996.4043715847
"338",9.32372259236801,1996.40710382514
"339",9.31983131049094,1996.40983606557
"340",9.32942923866399,1996.41256830601
"341",9.31107217409876,1996.42076502732
"342",9.31351954542605,1996.42349726776
"343",9.31402448325306,1996.4262295082
"344",9.32596996218796,1996.42896174863
"345",9.32336540484616,1996.43169398907
"346",9.31858474287328,1996.43989071038
"347",9.30506852871066,1996.44262295082
"348",9.30188895812231,1996.44535519126
"349",9.29339392711147,1996.44808743169
"350",9.29330189269053,1996.45081967213
"351",9.29330189269053,1996.45901639344
"352",9.30135039251588,1996.46174863388
"353",9.29693082705728,1996.46448087432
"354",9.29693082705728,1996.46721311475
"355",9.29240870100055,1996.46994535519
"356",9.30198020565706,1996.4781420765
"357",9.30408567390666,1996.48087431694
"358",9.31108126879707,1996.48360655738
"359",9.30587779868525,1996.48633879781
"360",9.30754878454163,1996.48907103825
"361",9.30588685195033,1996.49726775956
"362",9.31329402866136,1996.5
"363",9.31138858545982,1996.50273224044
"364",9.32204271809955,1996.50546448087
"365",9.32162228630797,1996.50819672131
"366",9.29560936271713,1996.51639344262
"367",9.29922994820317,1996.51912568306
"368",9.29760003359896,1996.5218579235
"369",9.2984794820108,1996.52459016393
"370",9.28755139991856,1996.52732240437
"371",9.28731063612534,1996.53551912568
"372",9.2712473068797,1996.53825136612
"373",9.26946736551879,1996.54098360656
"374",9.27904522018841,1996.54371584699
"375",9.29148706741552,1996.54644808743
"376",9.28714397525666,1996.55464480874
"377",9.29332948595916,1996.55737704918
"378",9.27798971115433,1996.56010928962
"379",9.27865301215827,1996.56284153005
"380",9.27852221150561,1996.56557377049
"381",9.27348415263404,1996.5737704918
"382",9.26727824287055,1996.57650273224
"383",9.27625922667116,1996.57923497268
"384",9.28636582660623,1996.58196721311
"385",9.30219002560606,1996.58469945355
"386",9.31212052095385,1996.59289617486
"387",9.31781262116441,1996.5956284153
"388",9.31717480089001,1996.59836065574
"389",9.3204854584882,1996.60109289617
"390",9.31506068274659,1996.60382513661
"391",9.32205171356981,1996.61202185792
"392",9.32060187569791,1996.61475409836
"393",9.32070035190979,1996.6174863388
"394",9.3199478915222,1996.62021857923
"395",9.3215239009368,1996.62295081967
"396",9.32487368856634,1996.63114754098
"397",9.33366358800818,1996.63387978142
"398",9.34456527406741,1996.63661202186
"399",9.34825711780539,1996.6393442623
"400",9.3435241699842,1996.64207650273
"401",9.3435241699842,1996.65027322404
"402",9.33599460529616,1996.65300546448
"403",9.33956876998397,1996.65573770492
"404",9.33505048835856,1996.65846994536
"405",9.3200016261857,1996.66120218579
"406",9.3152947699894,1996.6693989071
"407",9.30175207120681,1996.67213114754
"408",9.31262616551693,1996.67486338798
"409",9.3093256086606,1996.67759562842
"410",9.30797508514002,1996.68032786885
"411",9.32479339007341,1996.68852459016
"412",9.3257739483912,1996.6912568306
"413",9.3269138222457,1996.69398907104
"414",9.32827452465826,1996.69672131148
"415",9.33864563212911,1996.69945355191
"416",9.35598933362496,1996.70765027322
"417",9.36062068091442,1996.71038251366
"418",9.35824300189968,1996.7131147541
"419",9.35761318440669,1996.71584699454
"420",9.35810502369042,1996.71857923497
"421",9.36066370332625,1996.72677595628
"422",9.35415497772807,1996.72950819672
"423",9.35906205572281,1996.73224043716
"424",9.3618675799944,1996.7349726776
"425",9.37240823299286,1996.73770491803
"426",9.38449537228759,1996.74590163934
"427",9.3860736230507,1996.74863387978
"428",9.38864557325152,1996.75136612022
"429",9.39387782335396,1996.75409836066
"430",9.38475575719904,1996.75683060109
"431",9.40369250177668,1996.7650273224
"432",9.40152254109568,1996.76775956284
"433",9.41333016244844,1996.77049180328
"434",9.41266878357647,1996.77322404372
"435",9.41069832325715,1996.77595628415
"436",9.41982306854275,1996.78415300546
"437",9.43273966199665,1996.7868852459
"438",9.42514526874496,1996.78961748634
"439",9.42841508279668,1996.79234972678
"440",9.43429156577938,1996.79508196721
"441",9.43429156577938,1996.80327868852
"442",9.42905012411376,1996.80601092896
"443",9.43287576968247,1996.8087431694
"444",9.43136965852698,1996.81147540984
"445",9.42451586144583,1996.81420765027
"446",9.41432555250441,1996.82240437158
"447",9.40855169798519,1996.82513661202
"448",9.42589520164172,1996.82786885246
"449",9.43169028440146,1996.8306010929
"450",9.43582516484425,1996.83333333333
"451",9.43822469931256,1996.84153005464
"452",9.43369991556238,1996.84426229508
"453",9.45528455324924,1996.84699453552
"454",9.45213292895035,1996.84972677596
"455",9.45338067909752,1996.85245901639
"456",9.45500275479079,1996.8606557377
"457",9.45769250109629,1996.86338797814
"458",9.4683644773335,1996.86612021858
"459",9.47307378406954,1996.86885245902
"460",9.46416057747345,1996.87158469945
"461",9.47599152140636,1996.87978142077
"462",9.47707203859744,1996.8825136612
"463",9.48548418253938,1996.88524590164
"464",9.48033694452367,1996.88797814208
"465",9.48164911544359,1996.89071038251
"466",9.49095254077666,1996.89890710383
"467",9.50935546780723,1996.90163934426
"468",9.51273862826364,1996.9043715847
"469",9.49633100011723,1996.90710382514
"470",9.50255468760495,1996.90983606557
"471",9.51174779012119,1996.91803278689
"472",9.50720266235989,1996.92076502732
"473",9.50555898782981,1996.92349726776
"474",9.50982251956272,1996.9262295082
"475",9.4805736097048,1996.92896174863
"476",9.48373589050495,1996.93715846995
"477",9.4987097082081,1996.93989071038
"478",9.4871838896024,1996.94262295082
"479",9.47679623940818,1996.94535519126
"480",9.45595745966844,1996.94808743169
"481",9.46788535000772,1996.95628415301
"482",9.45840288224298,1996.95901639344
"483",9.454540665816,1996.96174863388
"484",9.46083443343712,1996.96448087432
"485",9.48276161743587,1996.96721311475
"486",9.49788493497397,1996.97540983607
"487",9.49864222300054,1996.9781420765
"488",9.49864222300054,1996.98087431694
"489",9.49864222300054,1996.98360655738
"490",9.50331588011876,1996.98633879781
"491",9.50902171542132,1996.99453551913
"492",9.5068459029752,1996.99726775956
"493",9.5068459029752,1997
"494",9.48822968077868,1997.00273972603
"495",9.48969787653448,1997.00547945205
"496",9.50628077963873,1997.01369863014
"497",9.50451632807461,1997.01643835616
"498",9.50709866001209,1997.01917808219
"499",9.48782812919478,1997.02191780822
"500",9.4873279617625,1997.02465753425
"501",9.49470696893321,1997.03287671233
"502",9.49506059179476,1997.03561643836
"503",9.5300079257502,1997.03835616438
"504",9.53464605208293,1997.04109589041
"505",9.53650252696382,1997.04383561644
"506",9.53735374245209,1997.05205479452
"507",9.52754239676437,1997.05479452055
"508",9.52462541198144,1997.05753424658
"509",9.51858212369092,1997.0602739726
"510",9.50148640864553,1997.06301369863
"511",9.49513581143393,1997.07123287671
"512",9.50325620972792,1997.07397260274
"513",9.4944209963171,1997.07671232877
"514",9.49464678261221,1997.07945205479
"515",9.49715705546192,1997.08219178082
"516",9.50681613700419,1997.0904109589
"517",9.5140237670144,1997.09315068493
"518",9.52226373567598,1997.09589041096
"519",9.52226373567598,1997.09863013699
"520",9.52226373567598,1997.10136986301
"521",9.52101849672222,1997.1095890411
"522",9.5070466184362,1997.11232876712
"523",9.50767072043449,1997.11506849315
"524",9.490997829491,1997.11780821918
"525",9.48138224645927,1997.12054794521
"526",9.48376627713371,1997.12876712329
"527",9.48058888857615,1997.13150684931
"528",9.48084829473838,1997.13424657534
"529",9.50385289961728,1997.13698630137
"530",9.50635516004778,1997.1397260274
"531",9.50119492142198,1997.14794520548
"532",9.51194752427713,1997.15068493151
"533",9.51353646266944,1997.15342465753
"534",9.51389084344897,1997.15616438356
"535",9.50291298086103,1997.15890410959
"536",9.51098554458303,1997.16712328767
"537",9.50674179087617,1997.1698630137
"538",9.50381561692821,1997.17260273973
"539",9.50423314734811,1997.17534246575
"540",9.49832742724098,1997.17808219178
"541",9.49317067900081,1997.18630136986
"542",9.49191887008202,1997.18904109589
"543",9.48182443278031,1997.19178082192
"544",9.46630726366779,1997.19452054795
"545",9.45222716610753,1997.19726027397
"546",9.46020374798977,1997.20547945205
"547",9.45320030302422,1997.20821917808
"548",9.44552319087441,1997.21095890411
"549",9.43126544869437,1997.21369863014
"550",9.43262754109982,1997.21643835616
"551",9.45321592919098,1997.22465753425
"552",9.45973629443446,1997.22739726027
"553",9.45535502871186,1997.2301369863
"554",9.43622414983795,1997.23287671233
"555",9.43622414983795,1997.23561643836
"556",9.43622414983795,1997.24383561644
"557",9.39882623988812,1997.24657534247
"558",9.40395622449713,1997.24931506849
"559",9.39725139727954,1997.25205479452
"560",9.40956817679939,1997.25479452055
"561",9.41636216334393,1997.26301369863
"562",9.42533881045745,1997.26575342466
"563",9.42760267822327,1997.26849315068
"564",9.42211556326492,1997.27123287671
"565",9.43481101103978,1997.27397260274
"566",9.41702928521843,1997.28219178082
"567",9.42076335888101,1997.28493150685
"568",9.43996684804892,1997.28767123288
"569",9.43477909978709,1997.2904109589
"570",9.43676649846056,1997.29315068493
"571",9.44351345892757,1997.30136986301
"572",9.43993510090464,1997.30410958904
"573",9.44990830170453,1997.30684931507
"574",9.45146526992412,1997.3095890411
"575",9.4450804077958,1997.31232876712
"576",9.44226130472509,1997.32054794521
"577",9.44148386949818,1997.32328767123
"578",9.46523835647603,1997.32602739726
"579",9.47430334283133,1997.32876712329
"580",9.47896960089118,1997.33150684932
"581",9.50295773121554,1997.3397260274
"582",9.51630183903228,1997.34246575342
"583",9.51825882991687,1997.34520547945
"584",9.52808838540729,1997.34794520548
"585",9.54185748113423,1997.35068493151
"586",9.54594078617064,1997.35890410959
"587",9.54011163571515,1997.36164383562
"588",9.55772426004853,1997.36438356164
"589",9.54980102390441,1997.36712328767
"590",9.55125987561502,1997.3698630137
"591",9.55455398134246,1997.37808219178
"592",9.56354330911901,1997.38082191781
"593",9.56349412378794,1997.38356164384
"594",9.56184195714092,1997.38630136986
"595",9.57022915963223,1997.38904109589
"596",9.58703553976074,1997.39726027397
"597",9.58467251956219,1997.4
"598",9.58579290823828,1997.40273972603
"599",9.57613557228225,1997.40547945205
"600",9.59952702234132,1997.40821917808
"601",9.61520530001231,1997.41643835616
"602",9.59968966140937,1997.41917808219
"603",9.60451529236305,1997.42191780822
"604",9.60207835946435,1997.42465753425
"605",9.59254365005127,1997.42739726027
"606",9.59254365005127,1997.43561643836
"607",9.57773665011217,1997.43835616438
"608",9.57647542762041,1997.44109589041
"609",9.54139078022783,1997.44383561644
"610",9.55482326664382,1997.44657534247
"611",9.57460838807105,1997.45479452055
"612",9.56851819966916,1997.45753424658
"613",9.5612718812955,1997.4602739726
"614",9.58235210382513,1997.46301369863
"615",9.62604622361516,1997.46575342466
"616",9.61721782858383,1997.47397260274
"617",9.6085122825902,1997.47671232877
"618",9.6201294515644,1997.47945205479
"619",9.6242365055622,1997.48219178082
"620",9.62884014552315,1997.48493150685
"621",9.62884014552315,1997.49315068493
"622",9.62884014552315,1997.49589041096
"623",9.62884014552315,1997.49863013699
"624",9.6195119489675,1997.50136986301
"625",9.60393530751386,1997.50410958904
"626",9.60633407486732,1997.51232876712
"627",9.60185530698024,1997.51506849315
"628",9.59585445503777,1997.51780821918
"629",9.60502762005334,1997.52054794521
"630",9.63071378400984,1997.52328767123
"631",9.64023141588385,1997.53150684932
"632",9.64776916788078,1997.53424657534
"633",9.64510534912921,1997.53698630137
"634",9.66181717231752,1997.5397260274
"635",9.65312698004012,1997.54246575342
"636",9.65093448778312,1997.55068493151
"637",9.64515712850856,1997.55342465753
"638",9.66388426779347,1997.55616438356
"639",9.66200181938716,1997.55890410959
"640",9.65874360898805,1997.56164383562
"641",9.65928631173833,1997.5698630137
"642",9.66599781053679,1997.57260273973
"643",9.67929346178605,1997.57534246575
"644",9.70294297214891,1997.57808219178
"645",9.70376752807085,1997.58082191781
"646",9.69643875850588,1997.58904109589
"647",9.70329729719969,1997.59178082192
"648",9.71363367544918,1997.59452054795
"649",9.72156396340254,1997.59726027397
"650",9.72001533398478,1997.6
