"","A","B","C","loss","t_c","m","omega","phi"
"106",7.8,-0.4,0.01,0.0944973068850623,1994.38363512163,0.855471980851144,11.1480264595011,2.26008286021241
"107",7.6,-0.3,0.03,0.0948024655478423,1993.94015820922,0.860499704505006,8.22303574124817,2.53530612620997
"108",7.7,-0.6,0.03,0.0960184995358891,1993.88863681947,0.807649995262424,7.25874399630508,2.33445377642149
"109",7.8,-0.1,0.05,0.0963685501198394,1997.72017750617,0.871804884448647,12.1684117340095,3.17882593485208
"110",7.6,-0.4,0.03,0.0970829084895421,1993.83569940187,0.862127930577844,10.9443446180473,5.18786081111208
"111",7.6,-0.2,0.04,0.0977742137187965,1994.10781244165,0.809398015867919,7.02837802881065,6.17877532779152
"112",7.8,-0.7,0.05,0.0983501505683549,1994.00784396527,0.883454125312467,9.50249737563233,2.97925045092828
"113",8,-0.3,0.02,0.0984012835511151,1995.62609263796,0.830713128174345,12.7350120299185,1.65750797885088
"114",7.8,-0.1,0.04,0.0989740520374172,1997.44340973603,0.817053608596325,12.3331472159286,2.36806225389615
"115",7.7,-0.6,0.01,0.0992799821366597,1993.91427874774,0.886478387874862,7.59875822040097,3.18392465127979
"116",7.6,-0.5,0.03,0.0993423682099121,1993.79185001358,0.899974687894185,8.96875284961425,5.93714903366174
"117",7.7,-0.6,0.04,0.0993837649882886,1993.93054302401,0.849326703697443,6.19507092893279,4.69595381698274
"118",7.6,-0.5,0.05,0.09951212008067,1993.80420863853,0.879770129080862,6.8531805978079,1.14002706911863
"119",7.7,-0.1,0.03,0.0999855707488706,1996.22267250926,0.894647480982045,12.7352258691875,4.63964058539822
"120",7.6,-0.4,0.02,0.100044794261556,1993.84964478023,0.880792323220521,12.735312178731,4.40457262396933
"121",7.6,-0.4,0.05,0.100635339551851,1993.80841793934,0.761012025239567,10.2723025187152,4.31618575735679
"122",7.6,-0.5,0.01,0.100891248004534,1993.7995824068,0.867781195448091,10.3879879923382,0.0531079015134586
"123",7.7,-0.6,0.02,0.101355858513625,1993.92306830415,0.867489795138439,9.79674511542544,0.494253457674685
"124",7.6,-0.5,0.04,0.101743244263113,1993.80909864581,0.889329858124256,7.9150027956736,2.66360198904381
"125",7.9,-0.2,0.03,0.10224882542536,1995.9275723653,0.871967021406939,9.20002471935004,6.18795228629249
"126",8,-0.8,0.01,0.102688640367107,1994.0233097265,0.500416530265162,8.17755413140791,5.60928134346784
"127",7.6,-0.4,0.01,0.102999997895206,1993.82980492827,0.805730296671391,9.464568205333,5.65636582851992
"128",7.6,-0.3,0.02,0.103112985771381,1993.94614076699,0.869341761122147,7.3273308640734,3.69104510202877
"129",7.8,-0.7,0.03,0.103160239597021,1994.00561512409,0.898143667137871,7.12113967790113,5.81668905111329
"130",7.9,-0.1,0.05,0.103300882693673,1997.52131267738,0.888684376577536,12.2211179910228,2.02988688948529
"131",8,-0.9,0.04,0.103616158142024,1994.02908497047,0.634926561545581,6.30307262549953,1.3791340076557
"132",7.6,-0.1,0.03,0.106077267601273,1994.9366004654,0.81241274792701,12.7545552157875,2.59740553697588
"133",7.6,-0.5,0.02,0.106319554439218,1993.81007414458,0.874439234193414,12.1933265211992,6.00290879054147
"134",7.9,-0.8,0.03,0.107443824696781,1993.98231152173,0.658121641197552,6.21051426996322,0.313061166181789
"135",7.9,-0.4,0.01,0.108807964256724,1994.69824318549,0.860381892664979,8.88849392265547,0.127445312265952
