"","A","B","C","loss","t_c","m","omega","phi"
"58",6.1,-0.7,0.03,3.81062828286579,1987.62481322482,0.311126404938598,12.2993634397086,4.87484298948624
"59",5.8,-0.4,0.03,3.81868649108919,1987.621688433,0.539596258165936,10.2216932554729,2.35996188777481
"60",5.8,-0.4,0.01,3.8448524380274,1987.61597213429,0.495185131051888,9.03584382609309,0.44963722580478
"61",6.1,-0.7,0.04,3.8578205590278,1987.63636867517,0.324748891467849,7.30184203557049,1.50792041520461
"62",6.2,-0.8,0.04,3.91561679506537,1987.62672711754,0.292776355333626,10.364281361651,3.07929566452157
"63",6.1,-0.7,0.02,3.94960930226133,1987.63027225839,0.288228690717369,12.0647219157157,1.49218478289903
"64",6,-0.6,0.02,3.95641602532279,1987.65076719241,0.35691373453786,8.46101018972695,2.21524581792582
"65",6,-0.6,0.04,4.01787003299545,1987.64397615211,0.390410123330851,8.71893723402172,1.47535334107811
"66",6.2,-0.8,0.05,4.1102521443201,1987.64846945338,0.282491750704745,10.5516398700808,2.82949750219878
"67",6,-0.6,0.05,4.27873135898967,1987.63709517322,0.309729378670454,6.12791470717639,0.886784589063319
"68",5.9,-0.5,0.05,4.38153163886911,1987.61437073196,0.455726812997212,12.2757945924532,4.8512911811827
"69",5.8,-0.4,0.05,4.43121275475598,1987.61651185606,0.59753699892511,10.4932934283667,2.85737861296848
"70",5.8,-0.4,0.04,4.43121420537252,1987.61628534196,0.562622396927327,7.15105530371269,6.10814960523812
"71",6.1,-0.8,0.01,15.0817828268421,1987.62019240453,0.242026450143506,11.1752644812611,3.45943026558686
"72",6.2,-0.9,0.01,15.1696560375688,1987.6147416647,0.22806459137549,6.34201325134685,1.93581204133597
"73",6.1,-0.8,0.05,15.3145095415406,1987.61471461412,0.196792585495859,12.4732095271271,3.5435886830618
"74",6,-0.7,0.04,15.3654687935269,1987.61852995167,0.231461886068185,10.3332003956505,2.30014163973947
"75",6.2,-0.9,0.04,15.4141014584085,1987.6260108819,0.194469151739031,8.63213431633388,2.30778840641037
"76",6,-0.7,0.02,15.4605749403225,1987.62098450773,0.221044661353032,11.1375633619415,2.83365080391666
"77",5.9,-0.6,0.02,15.4714046996468,1987.61736289273,0.279831525217742,8.33637929013154,1.29420084729628
"78",6.2,-0.9,0.02,15.5251506647003,1987.61825410247,0.23616039082408,6.01554067165125,0.915138665880619
"79",6,-0.7,0.01,15.5284963749022,1987.61987910902,0.21970577283452,10.966213915109,2.184497279221
"80",6.2,-0.9,0.03,15.7110127334753,1987.62514254141,0.212874477791289,10.9972298382005,4.98426095804859
"81",5.9,-0.6,0.01,15.7436798217764,1987.62197881736,0.293271419405937,8.53250594227575,0.692348060835754
"82",6,-0.7,0.05,15.9618877086845,1987.61444076089,0.284893732517958,7.03287178650498,5.60985317010577
"83",6.1,-0.8,0.02,16.0396751719428,1987.63127810819,0.208315034893652,7.87025675643235,5.02750358225651
"84",6,-0.7,0.03,16.0530035427552,1987.63458065907,0.232939995732158,6.18710315371087,1.85505810243314
"85",6.2,-0.9,0.05,16.1163908387609,1987.62101955713,0.158877479222914,9.12114328797907,0.868247150451259
"86",5.8,-0.5,0.02,16.1560343815972,1987.61734422142,0.37686745810012,10.7629273943991,2.93330379698191
"87",5.9,-0.6,0.05,16.1926764413487,1987.62361937793,0.33489634419481,10.1478050734925,2.36639036162655
"88",5.8,-0.5,0.05,16.3176611449805,1987.61558251425,0.318458942665408,12.0217275606313,3.64011862983393
"89",5.8,-0.5,0.01,16.4396468374732,1987.62459812999,0.357353381253779,10.2024118278641,2.67836798827457
"90",5.9,-0.6,0.03,16.4750166393559,1987.63695230739,0.288206346022586,12.5454649484406,3.864779804346
"91",6.1,-0.8,0.04,16.4850976413162,1987.63550694101,0.225373538117856,6.15746436194361,2.86597881821107
"92",6.1,-0.8,0.03,16.6011107512309,1987.64873399167,0.234253525516639,9.75222651000755,1.25049532167333
"93",5.8,-0.5,0.04,16.6483431687111,1987.61988581501,0.309001757142444,6.03868420305662,2.27230519380928
"94",5.8,-0.5,0.03,16.7726753522533,1987.6269118356,0.354150658287108,8.53574219920362,0.335710372560717
"95",5.9,-0.6,0.04,16.8010411157354,1987.61508660982,0.279616789861272,10.3698847524744,0.0791859272269519
"96",6.1,-0.9,0.02,39.1076809370251,1987.61775739616,0.159729444328696,9.34774330176879,1.37511641840984
"97",6.1,-0.9,0.03,39.1850918718859,1987.62064784363,0.178212081672003,10.1558790639974,2.60989796938155
"98",6.1,-0.9,0.01,39.2925120022444,1987.61508347436,0.147392194749167,6.53042366704904,5.80455859072235
"99",5.9,-0.7,0.05,39.5654577313935,1987.61440529567,0.228513192509611,10.4829781653049,3.13144799574788
"100",6,-0.8,0.02,39.5829409441469,1987.6193975471,0.176750684529543,11.4723851241482,3.65592532070319
"101",6,-0.8,0.01,39.6841589187453,1987.61696565478,0.184357403684407,6.13102601546173,0.599077999763333
"102",5.9,-0.7,0.04,39.9154171762847,1987.62113950822,0.219438141367088,8.44301786525951,0.877699635918554
"103",6.1,-0.9,0.04,40.1857103792325,1987.63075898402,0.149281848222017,9.23747392666216,2.19161133353849
"104",6,-0.8,0.03,40.1935859438136,1987.61688520621,0.150218596030027,6.47466746453817,0.515863952962365
"105",5.9,-0.7,0.03,40.2618969607693,1987.61551181787,0.170045297158261,7.01891121920198,0.121028939916384
"106",5.9,-0.7,0.01,40.3102028575371,1987.62169675328,0.195891653311749,8.90164577844553,1.38283547883493
"107",5.8,-0.6,0.02,40.4085519725461,1987.61541700892,0.221755901693056,9.96604171635894,1.64675323833181
"108",6,-0.8,0.05,40.6141769023094,1987.62351603667,0.148976265576979,8.81332896028956,1.76970107984672
"109",6.1,-0.9,0.05,40.6846576481559,1987.61499652981,0.134804601656894,8.46845834232712,5.92048014983487
"110",5.8,-0.6,0.03,40.7561948632164,1987.6154794839,0.192395173354695,8.77642665054494,0.845398978436042
"111",6,-0.8,0.04,40.8847786880018,1987.62771158024,0.197795732878149,11.7606187039055,5.1733165190668
"112",5.8,-0.6,0.01,40.9020708259819,1987.62108113571,0.248358320320646,9.58812835428398,1.53984073373591
"113",5.8,-0.6,0.05,40.938114905425,1987.61781630775,0.201299882649134,10.5020980030531,2.44184001412171
"114",5.9,-0.7,0.02,41.1813588705299,1987.61979993775,0.156800081860274,7.80126105404149,5.7338222696116
"115",5.8,-0.6,0.04,41.4247102692764,1987.62398132046,0.20410894419377,12.1275622637089,3.43268490150843
"116",6,-0.9,0.01,77.6755659863971,1987.61822852726,0.135883016139269,6.70253657440965,0.15365293642917
"117",6,-0.9,0.03,78.4027135570451,1987.62841083498,0.137773607453952,11.5627161749095,3.99595146861423
"118",6,-0.9,0.02,78.6367361316558,1987.62160137095,0.18360768329973,10.2694410897869,2.86503648635726
"119",5.9,-0.8,0.02,78.6804342399019,1987.62219702779,0.145335040707141,8.46329388010781,0.0942495139848518
"120",5.9,-0.8,0.04,78.7893844099099,1987.6144546657,0.125447621506949,6.17271614489922,4.16052392938637
"121",5.9,-0.8,0.03,78.8075315113562,1987.62711651236,0.138655180794497,8.53118308295961,1.98189512507186
"122",5.8,-0.7,0.03,78.8796648816841,1987.61582321628,0.179695972024153,11.1013360298239,2.16575177952331
"123",5.9,-0.8,0.05,78.8797796614318,1987.61493775622,0.12888111025095,11.803127416914,5.23534532891856
"124",5.8,-0.7,0.01,78.9695108925992,1987.61924700331,0.149093791345755,7.46416275498147,1.26752025952366
"125",5.8,-0.7,0.02,79.0547922105583,1987.62004647079,0.176410845698168,12.1650660100471,3.3541219525815
"126",6,-0.9,0.04,79.2049927234275,1987.6171574068,0.208456383831799,8.53726445192782,0.604739944527963
"127",5.8,-0.7,0.05,79.3641413070716,1987.62627896636,0.213050300162286,7.78354992255724,1.36744636013256
"128",5.9,-0.8,0.01,79.7652024141076,1987.62614645934,0.112447927054018,10.6652289730652,3.36841343507149
"129",5.8,-0.7,0.04,80.24073299019,1987.63828857896,0.152276386506855,10.5312597252972,2.80925171783679
"130",6,-0.9,0.05,81.1332995994634,1987.6336164442,0.149421602798005,11.6781950793229,6.09905128638614
"131",5.9,-0.9,0.03,129.52227213672,1987.61602893969,0.105435076418022,9.92660647848,2.29957243026199
"132",5.9,-0.9,0.04,130.005440041214,1987.62403287755,0.143112788846095,8.77097883991276,1.18720819819632
"133",5.8,-0.8,0.03,130.196721746167,1987.61769868993,0.121084798903515,10.3810079064375,2.62074053691896
"134",5.9,-0.9,0.02,130.865878120727,1987.62124095191,0.155631665916493,7.99414677277673,0.171812217788509
"135",5.9,-0.9,0.05,131.127957514033,1987.61483992069,0.161678537912667,12.7115000591148,4.35172223382987
"136",5.8,-0.8,0.01,131.338996694343,1987.61634949099,0.176118577551097,10.5115810255132,3.85201280416062
"137",5.9,-0.9,0.01,131.359679400053,1987.62139383596,0.133971315684418,12.2658723651354,2.78777721565757
"138",5.8,-0.8,0.02,132.42033708788,1987.63571759997,0.152548488757263,7.23482465581037,6.10187901340661
"139",5.8,-0.8,0.05,132.769234158054,1987.6232533559,0.115148120590796,8.15119468723424,5.69283411529616
"140",5.8,-0.8,0.04,134.029326305015,1987.62345473655,0.138078655302525,11.6217186166905,0.770588050359651
"141",5.8,-0.9,0.05,196.36286880781,1987.61416434893,0.125605494529009,12.770820841426,4.96205894768384
"142",5.8,-0.9,0.03,197.163989426601,1987.61696750004,0.120556471714129,12.055999489928,5.80779391987918
"143",5.8,-0.9,0.01,197.473693993643,1987.61465554251,0.123819516940663,12.7259982147564,2.83788520761847
"144",5.8,-0.9,0.04,199.361202513745,1987.63746186781,0.148820160732915,8.19265052268747,1.42924525217113
"145",5.8,-0.9,0.02,200.06533863788,1987.64312990259,0.115250450186431,10.3539878829615,3.55295376575699
